cik,company_name,ticker
67088,MITSUBISHI UFJ FINANCIAL GROUP INC,MBFJF
313838,Sony Group Corp,SNEJF
1378580,Airbus SE/ADR,EADSF
879764,TotalEnergies SE,TTFNF
217410,UNILEVER PLC,UNLYF
1121404,Sanofi,SNYNF
1668717,Anheuser-Busch InBev SA/NV,BUDFF
811809,BHP Group Ltd,BHPLF
72971,WELLS FARGO & COMPANY/MN,WFC-PC
1268896,CHINA LIFE INSURANCE CO LTD,CILJF
313807,BP PLC,BPAQF
863064,RIO TINTO PLC,RTPPF
1091587,ABB LTD,ABBNY
70866,NCR Voyix Corp,NCRRP
1091587,ABB LTD,ABLZF
769594,NIPPON TELEGRAPH & TELEPHONE CORP,NTTYY
1022837,"SUMITOMO MITSUI FINANCIAL GROUP, INC.",SMFNF
1161167,L AIR LIQUIDE SA /FI,AIQUF
1303523,British American Tobacco p.l.c.,BTAFF
891478,"Banco Santander, S.A.",BCDRF
948401,COMPAGNIE FINANCIERE RICHEMONT AG /FI,CFRHF
1140625,EQUINOR ASA,STOHF
886982,GOLDMAN SACHS GROUP INC,GS-PA
1123658,CHINA PETROLEUM & CHEMICAL CORP,SNPMF
1067318,DAIMLER AG,MBGAF
895421,MORGAN STANLEY,MS-PA
310732,BNP PARIBAS,BNPQY
886982,GOLDMAN SACHS GROUP INC,GS-PD
36104,US BANCORP \DE\,USB-PH
895728,ENBRIDGE INC,EBBNF
310732,BNP PARIBAS,BNPQF
30554,"EIDP, Inc.",CTA-PB
36104,US BANCORP \DE\,USB-PP
1443276,Tokyo Electron LTD,TOELF
1131399,GSK plc,GLAXF
1445465,Kering,PPRUF
1110646,"NetEase, Inc.",NETTF
1129137,AMERICA MOVIL SAB DE CV/,AMXOF
1524684,Glencore plc/ADR,GLCNF
895421,MORGAN STANLEY,MS-PK
895421,MORGAN STANLEY,MS-PI
1119639,PETROBRAS - PETROLEO BRASILEIRO SA,PBR-A
895421,MORGAN STANLEY,MS-PF
1549802,"JD.com, Inc.",JDCMF
895421,MORGAN STANLEY,MS-PE
1326160,Duke Energy CORP,DUK-PA
929869,RELX PLC,RLXXF
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCT
835403,DIAGEO PLC,DGEAF
1002242,ENI SPA,EIPAF
1166691,COMCAST CORP,CCZ
1512673,"Block, Inc.",BSQKZ
316709,SCHWAB CHARLES CORP,SCHW-PD
719245,WESTPAC BANKING CORP,WEBNF
30554,"EIDP, Inc.",CTA-PA
1335730,MIZUHO FINANCIAL GROUP INC,MZHOF
47710,HITACHI LTD,HTHIF
1446250,Bayerische Motoren Werke AG/ADR,BAMXF
1004315,NATIONAL GRID PLC,NGGTF
1446250,Bayerische Motoren Werke AG/ADR,BYMOF
1446519,Daikin Industries Ltd,DKILF
718940,BCE INC,BECEF
1063761,SIMON PROPERTY GROUP INC /DE/,SPG-PJ
895564,BAE SYSTEMS PLC /FI/,BAESF
1232384,TC ENERGY CORP,TNCAF
1039765,ING GROEP NV,INGVF
1099219,METLIFE INC,MET-PA
1269238,Trip.com Group Ltd,TRPCF
1099219,METLIFE INC,MET-PE
1160106,Lloyds Banking Group plc,LLDTF
1045609,"Prologis, Inc.",PLDGP
844551,WOODSIDE ENERGY GROUP LTD,WOPEF
842180,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",BBVXF
1900304,Haleon plc,HLNCF
1395064,TAKEDA PHARMACEUTICAL CO LTD,TKPHF
1446598,Denso Corp,DNZOF
1232384,TC ENERGY CORP,TCANF
715153,HONDA MOTOR CO LTD,HNDAF
1393311,Public Storage,PSA-PH
1359519,SEVEN & I HOLDINGS CO LTD,SVNDF
1116578,PRUDENTIAL PLC,PUKPF
1001085,BROOKFIELD Corp /ON/,BAMGF
1450468,"Murata Manufacturing Co., Ltd./ADR",MRAAF
886986,TECK RESOURCES LTD,TCKRF
899051,ALLSTATE CORP,ALL-PH
899051,ALLSTATE CORP,ALL-PB
1393311,Public Storage,PSA-PK
844150,NatWest Group plc,RBSPF
1329099,"Baidu, Inc.",BAIDF
16988,CANON INC,CAJPY
1038143,ORANGE,FNCTF
800365,FUJI PHOTO FILM CO LTD /FI,FUJIF
920760,LENNAR CORP /NEW/,LEN-B
1535628,CaixaBank/ADR,CIXPF
312069,BARCLAYS PLC,BCLYF
798941,FIRST CITIZENS BANCSHARES INC /DE/,FCNCB
943819,RESMED INC,RSMDF
46619,HEICO CORP,HEI-A
1791706,Li Auto Inc.,LAAOF
1070304,ORIX CORP,ORXCF
924613,NOKIA CORP,NOKBF
814052,TELEFONICA S A,TEFOF
1160330,BANK BRADESCO,BBDO
717826,ERICSSON LM TELEPHONE CO,ERIXF
1434265,GENMAB A/S,GNMSF
1560385,Liberty Media Corp,FWONA
1560385,Liberty Media Corp,FWONK
1700171,Aena S.A./ADR,ANNSF
1297996,"DIGITAL REALTY TRUST, INC.",DLR-PK
733099,ROGERS COMMUNICATIONS INC,RCIAF
1334687,CENTRAL JAPAN RAILWAY CO,CJPRF
1243429,ArcelorMittal,AMSYF
1038683,RYANAIR HOLDINGS PLC,RYAOF
1297996,"DIGITAL REALTY TRUST, INC.",DLR-PJ
63754,MCCORMICK & CO INC,MKC-V
1190723,TENARIS SA,TNRSF
1618755,Restaurant Brands International Limited Partnership,RSTRF
16988,CANON INC,CAJFF
92122,SOUTHERN CO,SOJC
1446437,Yahoo! Japan Corp,YAHOF
839923,VODAFONE GROUP PUBLIC LTD CO,VODPF
932787,STMicroelectronics N.V.,STMEF
910631,COCA COLA FEMSA SAB DE CV,COCSF
1126113,TELENOR ASA,TELNF
93751,STATE STREET CORP,STT-PG
1163653,NOMURA HOLDINGS INC,NRSCF
1050952,PUBLICIS GROUPE SA,PGPEF
1449566,Wilmar International Ltd,WLMIF
1093028,EAST JAPAN RAILWAY CO /FI,EJPRF
874766,"HARTFORD INSURANCE GROUP, INC.",HIG-PG
1560385,Liberty Media Corp,FWONB
1326160,Duke Energy CORP,DUKH
1450346,Porsche Automobil Holding SE / ADR,POAHF
930157,RENTOKIL INITIAL PLC /FI,RKLIF
1712356,Hydro One Ltd,HRNNF
882602,OMV AKTIENGESELLSCHAFT /FI,OMVJF
1069347,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI,SGSOF
1159152,James Hardie Industries plc,JHIUF
1461748,PT Bank Mandiri (Persero) Tbk / ADR,PPERF
1518542,Spirax-Sarco Engineering PLC/ADR,SPXSF
313216,KONINKLIJKE PHILIPS NV,RYLPF
1748790,Amcor plc,AMCCF
915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FAXXF
12208,"BIO-RAD LABORATORIES, INC.",BIO-B
1030475,CHINA EASTERN AIRLINES CORP LTD,CHEAF
1041668,CHINA SOUTHERN AIRLINES CO LTD,CHKIF
1158838,ADVANTEST CORP,ADTTF
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAS
1810997,XPENG INC.,XPNGF
1400691,HeidelbergCement AG,HLBZF
91576,KEYCORP /NEW/,KEY-PK
14693,BROWN FORMAN CORP,BF-B
1001474,KONINKLIJKE KPN N V,KKPNF
91576,KEYCORP /NEW/,KEY-PJ
818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,TEVJF
1517231,Sysmex Corporation/ADR,SSMXF
1078642,CARREFOUR SA,CRERF
1439124,BRAZILIAN ELECTRIC POWER CO,EBR-B
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAJ
915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FRFGF
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAH
1043219,ANNALY CAPITAL MANAGEMENT INC,NLY-PG
1475011,Julius Baer Group Ltd.,JBARF
1281721,SHIONOGI & CO LTD,SGIOF
1043219,ANNALY CAPITAL MANAGEMENT INC,NLY-PF
915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FRFFF
1547873,PT Chandra Asri Petrochemical Tbk/ADR,PTPIF
871464,HONGKONG LAND HOLDINGS LTD /FI,HKHGF
1131345,NOVOZYMES AS/FI,NVZMF
1858681,"Apollo Global Management, Inc.",APO-PA
91576,KEYCORP /NEW/,KEY-PI
927971,BANK OF MONTREAL /CAN/,FNGD
1172724,GOLD FIELDS LTD,GFIOF
915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,FRFXF
947484,ARCH CAPITAL GROUP LTD.,ACGLO
1003935,NICE Ltd.,NCSYF
930826,SOLVAY S A /ADR/,SVYSF
105016,WATSCO INC,WSO-B
1333141,Fresenius Medical Care AG,FMCQF
912595,MID AMERICA APARTMENT COMMUNITIES INC.,MAA-PI
1611983,Liberty Broadband Corp,LBRDB
1281761,REGIONS FINANCIAL CORP,RF-PC
845982,SMITH & NEPHEW PLC,SNNUF
1442651,"Shin-Etsu Chemical Co., Ltd.",SHECF
929058,HUANENG POWER INTERNATIONAL INC,HUNGF
1611983,Liberty Broadband Corp,LBRDK
1072397,BUNZL PLC,BZLFF
1161611,ALUMINUM CORP OF CHINA LTD,ALMMF
1127248,EMERA INC,ERRAF
1545460,"Oriental Land Co., Ltd./ADR",OLCLF
4457,U-Haul Holding Co /NV/,UHAL-B
24545,MOLSON COORS BEVERAGE CO,TAP-A
1504122,PT Bank Negara Indonesia (Persero) Tbk/ADR,PBNNF
806968,WPP plc,WPPGF
1690981,NN Group NV/ADR,NNGPF
1062066,ALSTOM,AOMFF
1446656,Kikkoman Corp,KIKOF
769218,AEGON LTD.,AEGOF
1125259,CARNIVAL PLC,CUKPF
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FREJO
1447100,"Yamaha Motor Co., Ltd.",YAMHF
1347557,Pacific Airport Group,GPAEF
353991,NITTO DENKO CORP / ADR/,NDEKF
1438654,Red Electrica Corporacion SA/ADR,RDEIF
1567172,"JG Summit Holdings, Inc./ADR",JGSHF
1570585,Liberty Global Ltd.,LBTYB
886982,GOLDMAN SACHS GROUP INC,GS-PC
100826,UNION ELECTRIC CO,UEPCN
1076378,CEMEX SAB DE CV,CXMSF
1436786,Outotec OYJ,OUKPF
1423689,AGNC Investment Corp.,AGNCM
938323,PEARSON PLC,PSORF
1423689,AGNC Investment Corp.,AGNCN
898174,REINSURANCE GROUP OF AMERICA INC,RZB
1736541,NIO Inc.,NIOIF
34903,FEDERAL REALTY INVESTMENT TRUST,FRT-PC
100826,UNION ELECTRIC CO,UEPEP
100826,UNION ELECTRIC CO,UEPEO
1884082,Polestar Automotive Holding UK PLC,PSNYW
314590,SASOL LTD,SASOF
899689,VORNADO REALTY TRUST,VNORP
1123452,SOUTHEAST AIRPORT GROUP,ASRMF
1442653,"ROHM Co., Ltd.",ROHCF
1562401,American Homes 4 Rent,AMH-PH
1600520,"Japan Exchange Group, Inc./ADR",OSCUF
899689,VORNADO REALTY TRUST,VNO-PL
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCI
1562401,American Homes 4 Rent,AMH-PG
100826,UNION ELECTRIC CO,UEPCP
1527469,Athene Holding Ltd.,ATH-PA
899689,VORNADO REALTY TRUST,VNO-PM
813828,Paramount Global,PARAA
1723690,Bilibili Inc.,BLBLF
1294591,"Rakuten Group, Inc.",RKUNF
1535929,"Voya Financial, Inc.",VOYA-PB
100826,UNION ELECTRIC CO,UEPEM
100826,UNION ELECTRIC CO,UEPEN
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCKI
1438569,Grifols SA,GIFLF
913144,RENAISSANCERE HOLDINGS LTD,RNR-PF
1489079,Adaro Energy PT/ADR/,PADEF
1438569,Grifols SA,GIFOF
1710864,Misumi Group Inc./ADR,MSUXF
879101,KIMCO REALTY CORP,KIM-PM
1289688,Jardine Cycle & Carriage Ltd.,JCYCF
1481045,Daiwa Securities Group Inc.,DSECF
811156,CMS ENERGY CORP,CMSA
879101,KIMCO REALTY CORP,KIM-PL
1558812,MEIJI Holdings Co Ltd/ADR,MEJHF
1040971,SL GREEN REALTY CORP,SLG-PI
1446596,Fanuc Ltd,FANUF
1581285,Brunello Cucinelli S.p.A./ADR,BCUCF
1447126,Kawasaki Kisen Kaisha Ltd,KAKKF
1004980,PG&E Corp,PCG-PA
1534043,Fuchs Petrolub SE/ADR,FUPEF
1438569,Grifols SA,GIKLY
1157557,ENERGY CO OF MINAS GERAIS,CIG-C
1403528,"Brookfield Oaktree Holdings, LLC",OAK-PB
1156831,QUEBECOR MEDIA INC,QBCRF
5513,Unum Group,UNMA
1156831,QUEBECOR MEDIA INC,QBCAF
1004980,PG&E Corp,PCG-PB
1593538,NAVIENT CORP,JSM
18349,SYNOVUS FINANCIAL CORP,SNV-PD
1792045,Technip Energies N.V.,THNPY
1567683,"Clearway Energy, Inc.",CWEN-A
1447137,Berkeley Group Holdings plc,BKGFF
763901,"POPULAR, INC.",BPOPO
78150,PLDT Inc.,PHTCF
1023514,HARMONY GOLD MINING CO LTD,HGMCF
1004980,PG&E Corp,PCG-PE
1695519,AltaGas Ltd.,ATGFF
1045450,EPR PROPERTIES,EPR-PG
1469395,Pampa Energy Inc.,PPENF
1012019,RUSH ENTERPRISES INC \TX\,RUSHB
794685,GABELLI EQUITY TRUST INC,GAB-PG
1685040,"Brighthouse Financial, Inc.",BHFAL
1004980,PG&E Corp,PCG-PD
1004980,PG&E Corp,PCG-PC
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMFN
1110452,AIR FRANCE-KLM /FI,AFRAF
1004980,PG&E Corp,PCG-PH
1437774,BUZZI UNICEM S.p.A.,BZZUF
1792627,Just Eat Takeaway.com N.V.,TKAYF
1559444,FORVIA SE/ADR,FURCF
1004980,PG&E Corp,PCG-PG
1378239,Central North Airport Group,GAERF
1214816,AXIS CAPITAL HOLDINGS LTD,AXS-PE
936340,DTE ENERGY CO,DTW
1126956,SPIRE INC,SR-PA
1546354,Dufry AG/ADR,DFRYF
1004980,PG&E Corp,PCG-PI
1570585,Liberty Global Ltd.,LBTYK
1671750,Disco Corporation/ADR,DISPF
1032033,SLM Corp,SLMBP
78814,PITNEY BOWES INC /DE/,PBI-PB
1571283,"Rexford Industrial Realty, Inc.",REXR-PB
720672,STIFEL FINANCIAL CORP,SF-PB
1792045,Technip Energies N.V.,THNPF
1465740,TWO HARBORS INVESTMENT CORP.,TWO-PC
1685040,"Brighthouse Financial, Inc.",BHFAP
1015328,WINTRUST FINANCIAL CORP,WTFCM
932470,TELECOM ARGENTINA SA,TCMFF
1792627,Just Eat Takeaway.com N.V.,JTKWY
1409493,CHIMERA INVESTMENT CORP,CIM-PB
1409493,CHIMERA INVESTMENT CORP,CIM-PD
1581760,"Life360, Inc.",LIFX
1409493,CHIMERA INVESTMENT CORP,CIM-PC
1465740,TWO HARBORS INVESTMENT CORP.,TWO-PB
1829948,CI Financial Corp.,CIXXF
1465740,TWO HARBORS INVESTMENT CORP.,TWO-PA
67887,MOOG INC.,MOG-B
1363829,Enstar Group LTD,ESGRP
1437470,Mytilineos Holdings S.A.,MYTHF
714310,VALLEY NATIONAL BANCORP,VLYPP
908732,SINOPEC SHANGHAI PETROCHEMICAL CO LTD,SPTJF
11544,BERKLEY W R CORP,WRB-PE
1363829,Enstar Group LTD,ESGRO
43920,"GREIF, INC",GEF-B
801337,WEBSTER FINANCIAL CORP,WBS-PF
1055160,"MFA FINANCIAL, INC.",MFA-PB
7789,ASSOCIATED BANC-CORP,ASB-PE
1786909,Sibanye Stillwater Ltd,SBYSF
714310,VALLEY NATIONAL BANCORP,VLYPO
1511337,RLJ Lodging Trust,RLJ-PA
1474098,Pebblebrook Hotel Trust,PEB-PF
1474098,Pebblebrook Hotel Trust,PEB-PE
925261,ANDINA BOTTLING CO INC,AKO-B
1409493,CHIMERA INVESTMENT CORP,CIM-PA
1592438,Royal Mail plc/ADR,ROYMF
1455633,Pennon Group Plc / ADR,PEGRF
99614,TRI-CONTINENTAL Corp,TY-P
1012139,GUANGSHEN RAILWAY CO LTD,GNGYF
1648257,HUTCHMED (China) Ltd,HMDCF
357294,HOVNANIAN ENTERPRISES INC,HOVNP
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCG
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAM
92108,SOUTHERN CALIFORNIA GAS CO,SOCGP
18654,Ameren Illinois Co,AILLI
1618563,National Storage Affiliates Trust,NSA-PA
1958140,"Atlanta Braves Holdings, Inc.",BATRB
107815,WISCONSIN ELECTRIC POWER CO,WELPP
1660734,Triton International Ltd,TRTN-PA
18654,Ameren Illinois Co,AILLM
18654,Ameren Illinois Co,AILLN
929351,LIONS GATE ENTERTAINMENT CORP /CN/,LGF-B
887733,CENTRAL GARDEN & PET CO,CENTA
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAN
98677,TOOTSIE ROLL INDUSTRIES INC,TROLB
18654,Ameren Illinois Co,AILIM
1628063,Seritage Growth Properties,SRG-PA
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCJ
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAI
1543726,Nihon Kohden Corporation/ADR,NHNKF
1770561,Coronado Global Resources Inc.,CODQL
18654,Ameren Illinois Co,AILLO
845877,FEDERAL AGRICULTURAL MORTGAGE CORP,AGM-A
910108,LXP Industrial Trust,LXP-PC
1683252,TOKEN COMMUNITIES LTD.,TKCM
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAT
18654,Ameren Illinois Co,AILIN
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAK
1437071,Invesco Mortgage Capital Inc.,IVR-PC
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAL
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMFM
18654,Ameren Illinois Co,AILLP
107140,"JOHN WILEY & SONS, INC.",WLYB
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAO
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMAG
310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,FNMFO
1642365,Alpine Auto Brokers Inc.,ALTB
1504461,NGL Energy Partners LP,NGL-PB
1260729,GABELLI DIVIDEND & INCOME TRUST,GDV-PH
1553079,"Empire State Realty OP, L.P.",FISK
912892,"GRUPO TELEVISA, S.A.B.",GRPFF
1412558,Evotec SE,EVOTF
1504461,NGL Energy Partners LP,NGL-PC
907254,"SAUL CENTERS, INC.",BFS-PD
1421876,GALAPAGOS NV,GLPGF
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCL
1553079,"Empire State Realty OP, L.P.",OGCP
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCKL
1712184,Liberty Latin America Ltd.,LILAK
1464423,PennyMac Mortgage Investment Trust,PMT-PA
1712184,Liberty Latin America Ltd.,LILAB
1526113,"Global Net Lease, Inc.",GNL-PA
1464423,PennyMac Mortgage Investment Trust,PMT-PB
794685,GABELLI EQUITY TRUST INC,GAB-PH
1280784,"Hercules Capital, Inc.",HCXY
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCS
1412100,"Maiden Holdings, Ltd.",MHLA
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCO
1273685,"NEW YORK MORTGAGE TRUST, INC.",NYMTN
1267395,ASPEN INSURANCE HOLDINGS LTD,AHL-PD
1345126,Compass Diversified Holdings,CODI-PB
1345126,Compass Diversified Holdings,CODI-PA
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCKN
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FREJN
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCN
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCKO
1598655,GasLog Partners LP,GLOP-PB
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCKJ
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCKM
1598655,GasLog Partners LP,GLOP-PC
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FREGP
1598655,GasLog Partners LP,GLOP-PA
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCH
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCK
1888274,"Defi Technologies, Inc.",DEFTF
719413,HECLA MINING CO/DE/,HL-PB
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCP
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCCM
1026214,FEDERAL HOME LOAN MORTGAGE CORP,FMCKP
1569187,"Armada Hoffler Properties, Inc.",AHH-PA
1497645,"Summit Hotel Properties, Inc.",INN-PE
1728205,Piedmont Lithium Inc.,PLLTL
1897463,Graf Global Corp.,GRAF-UN
1482430,"KBS Real Estate Investment Trust III, Inc.",KBSR
1677576,INNOVATIVE INDUSTRIAL PROPERTIES INC,IIPR-PA
798359,CENTERSPACE,IRET
40417,GENERAL AMERICAN INVESTORS CO INC,GAM-PB
43196,GRAY TELEVISION INC,GTN-A
357294,HOVNANIAN ENTERPRISES INC,HOVVB
1448978,SembCorp Marine Ltd.,SMBMF
1345099,MESOBLAST LTD,MEOBF
1023512,DRDGOLD LTD,DRDGF
55135,KELLY SERVICES INC,KELYB
1503584,Costamare Inc.,CMRE-PB
845877,FEDERAL AGRICULTURAL MORTGAGE CORP,AGM-PD
8063,ASTRONICS CORP,ATROB
1503584,Costamare Inc.,CMRE-PC
1503584,Costamare Inc.,CMRE-PD
1060349,"GAMCO INVESTORS, INC. ET AL",GAMI
1561032,"National Healthcare Properties, Inc.",HLTC
216085,HAVERTY FURNITURE COMPANIES INC,HVT-A
921671,GABELLI MULTIMEDIA TRUST INC.,GGT-PE
1313510,"GAMCO Global Gold, Natural Resources & Income Trust",GGN-PB
863110,ARTESIAN RESOURCES CORP,ARTNB
1505065,Brainsway Ltd.,BRSYF
800457,DONEGAL GROUP INC,DGICB
752642,"UMH PROPERTIES, INC.",UMH-PD
1514281,"AG Mortgage Investment Trust, Inc.",MITT-PA
1514281,"AG Mortgage Investment Trust, Inc.",MITT-PB
1604174,Eagle Point Credit Co Inc.,ECCX
1488813,"Customers Bancorp, Inc.",CUBI-PE
1488813,"Customers Bancorp, Inc.",CUBI-PF
1214935,Virtus Convertible & Income Fund,NCV-PA
1495222,Oxford Lane Capital Corp.,OXLCO
1587987,"NewtekOne, Inc.",NEWTI
1782999,PureTech Health plc,PTCHF
25475,CRAWFORD & CO,CRD-B
353184,AIR T INC,AIRTP
1533615,Global Medical REIT Inc.,GMRE-PA
885275,WILSON BANK HOLDING CO,WBHC
1495240,GLADSTONE LAND Corp,LANDM
1452857,STEEL PARTNERS HOLDINGS L.P.,SPLP-PA
88948,Seneca Foods Corp,SENEB
1271554,Entree Resources Ltd.,ERLFF
1080720,GABELLI UTILITY TRUST,GUT-PC
1556898,"Techpoint, Inc.",THPTF
1321741,GLADSTONE INVESTMENT CORPORATIONDE,GAINL
1762303,"AVITA Medical, Inc.",AVHHL
1593222,"City Office REIT, Inc.",CIO-PA
1762506,"Vista Energy, S.A.B. de C.V.",VSOGF
1815620,Opthea Ltd,CKDXF
23426,CONNECTICUT LIGHT & POWER CO,CNTHP
1400891,"iHeartMedia, Inc.",IHRTB
1842644,SILVERspac Inc.,SLVR
23426,CONNECTICUT LIGHT & POWER CO,CNLPL
1227857,Virtus Convertible & Income Fund II,NCZ-PA
1799191,"Oncology Institute, Inc.",DFPH
1318885,DIANA SHIPPING INC.,DSX-PB
23426,CONNECTICUT LIGHT & POWER CO,CNTHO
1571776,Cherry Hill Mortgage Investment Corp,CHMI-PB
1574085,Braemar Hotels & Resorts Inc.,BHR-PD
1822309,Cascade Acquisition Corp,CAS
46207,HAWAIIAN ELECTRIC CO INC,HAWLN
1232582,ASHFORD HOSPITALITY TRUST INC,AHT-PD
1574085,Braemar Hotels & Resorts Inc.,BHR-PB
23426,CONNECTICUT LIGHT & POWER CO,CNTHN
1479615,Silence Therapeutics plc,SLNCF
1896084,ioneer Ltd,GSCCF
46207,HAWAIIAN ELECTRIC CO INC,HAWEN
1232582,ASHFORD HOSPITALITY TRUST INC,AHT-PF
1232582,ASHFORD HOSPITALITY TRUST INC,AHT-PG
1232582,ASHFORD HOSPITALITY TRUST INC,AHT-PI
23426,CONNECTICUT LIGHT & POWER CO,CNLHO
1232582,ASHFORD HOSPITALITY TRUST INC,AHT-PH
1944885,Apollomics Inc.,APLMW
23426,CONNECTICUT LIGHT & POWER CO,CNLHP
1243429,ArcelorMittal,ARCXF
23426,CONNECTICUT LIGHT & POWER CO,CNLTP
1567924,"Mitsui E&S Holdings Co., Ltd./ADR",MIESF
23426,CONNECTICUT LIGHT & POWER CO,CNLTL
1598599,Innate Pharma SA,IPHYF
23426,CONNECTICUT LIGHT & POWER CO,CNPWM
1653558,"Priority Technology Holdings, Inc.",PRTHU
1571776,Cherry Hill Mortgage Investment Corp,CHMI-PA
23426,CONNECTICUT LIGHT & POWER CO,CNPWP
1495240,GLADSTONE LAND Corp,LANDP
23426,CONNECTICUT LIGHT & POWER CO,CNLPM
1641601,River Financial Corp,RVRF
922358,FERRELLGAS PARTNERS L P,FGPRB
1468639,"Vicapsys Life Sciences, Inc.",VICP
23426,CONNECTICUT LIGHT & POWER CO,CNLTN
1859795,NOVONIX Ltd,NVNXF
1072725,GOLD RESERVE LTD,GDRZF
71508,"ENTERGY NEW ORLEANS, LLC",ENO
23426,CONNECTICUT LIGHT & POWER CO,CNLHN
825345,NEW AMERICA HIGH INCOME FUND INC,HYB
1756594,Inventiva S.A.,IVEVF
1557265,Private Shares Fund,PIIVX
1355096,"Qurate Retail, Inc.",QRTEB
1434754,"SAFE BULKERS, INC.",SB-PD
1434754,"SAFE BULKERS, INC.",SB-PC
1347123,"EBR Systems, Inc.",EBRCZ
1578453,Dynagas LNG Partners LP,DLNG-PA
2010788,EXOZYMES INC.,IZTC
1850453,Mynaric AG,MOYFF
761648,"CEDAR REALTY TRUST, INC.",CDR-PB
1606745,"Liberty TripAdvisor Holdings, Inc.",LTRPB
761648,"CEDAR REALTY TRUST, INC.",CDR-PC
1814974,"BBX Capital, Inc.",BBXIB
103872,"VOLT INFORMATION SCIENCES, INC.",VOLT
1926599,Translational Development Acquisition Corp.,TDACU
1882839,WonderFi Technologies Inc.,WONDF
793040,ELLSWORTH GROWTH & INCOME FUND LTD,ECF-PA
1863362,"Procaps Group, S.A.",PROC
716634,READING INTERNATIONAL INC,RDIB
1861233,illumin Holdings Inc.,ILLMF
1705012,"Fat Brands, Inc",FATBB
1301236,Sotherly Hotels Inc.,SOHOO
9521,BANCROFT FUND LTD,BCV-PA
1616788,LEGACY VENTURES INTERNATIONAL INC.,LGYV
1302084,NextSource Materials Inc.,NSRCF
1589150,Regen BioPharma Inc,RGBPP
1282957,GABELLI GLOBAL UTILITY & INCOME TRUST,GLU-PB
1586454,Prime Meridian Holding Co,PMHG
1166272,GENETIC TECHNOLOGIES LTD,GNTLF
1854078,Relief Therapeutics Holding SA,RLFTF
1668340,"Bancorp 34, Inc.",BCTF
1672886,Zhong Yuan Bio-Technology Holdings Ltd,ZHYBF
1875931,Carbon Streaming Corp,OFSTF
1430725,"Global Ship Lease, Inc.",GSL-PB
1301236,Sotherly Hotels Inc.,SOHON
1578453,Dynagas LNG Partners LP,DLNG-PB
1004530,Mountain Province Diamonds Inc.,MPVDF
1301236,Sotherly Hotels Inc.,SOHOB
1807983,Medicenna Therapeutics Corp.,MDNAF
832370,"Ealixir, Inc.",EAXR
1845799,"Cullman Bancorp, Inc. /MD/",CULL
202947,CAPITAL PROPERTIES INC /RI/,CPTP
