tag,company_count,value_count,avg_values_per_company,units
FairValueLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInTradingRevenue,1,1,1.0,USD
CertainLoansAcquiredInTransferAccountedForAsHeldToMaturityDebtSecuritiesAccretableYieldDisposalsOfLoans,1,6,6.0,USD
CashFlowHedgeGainReclassifiedToInvestmentIncome,1,8,8.0,USD
DistributionMadeToLimitedPartnerUnitDistribution,1,2,2.0,shares
StockDividendsShares,1,13,13.0,shares
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicAndDilutedShare,1,1,1.0,USD
ExtraordinaryItemGainOrLossNetOfTaxAttributableToNoncontrollingInterest,1,6,6.0,USD
DirectFinancingLeaseVariableLeaseIncome,1,41,41.0,USD
DebtSecuritiesHeldToMaturityPurchasedWithCreditDeteriorationAmountAtPurchasePrice,1,5,5.0,USD
DebtSecuritiesHeldToMaturityChangeInPresentValueInterestIncome,1,5,5.0,USD
LoansAndLeasesReceivableOtherNetOfDeferredIncome,1,4,4.0,USD
LoansAndLeasesReceivableImpairedInterestIncomeRecognizedChangeInPresentValueAttributableToPassageOfTime,1,110,110.0,USD
FinancingReceivablesBeforeAllowanceForCreditLossAverageAmountOutstanding,1,12,12.0,USD
CashSegregatedUnderCommodityExchangeActRegulation,1,4,4.0,USD
QualitativeAndQuantitativeInformationTransferorsContinuingInvolvementArrangementsOfFinancialSupportAmount,1,2,2.0,USD
QualitativeAndQuantitativeInformationAssetOrLiabilityTransferorsContinuingInvolvementSecuritizationOrAssetbackedFinancingPrincipalAmountOutstandingContinuedRecognitionAmount,1,2,2.0,USD
ReceivablesFromClearingOrganizations,1,12,12.0,USD
BelowMarketLeaseAmortizationIncomeNextRollingTwelveMonths,1,13,13.0,USD
PledgedFinancialInstrumentsNotSeparatelyReportedSecuritiesForOtherDebtFacilities,1,53,53.0,USD
PaymentsToAcquireLeasesHeldForInvestment,1,3,3.0,USD
NoninterestExpensePrintingAndFulfillment,1,8,8.0,USD
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresWeightedAverageInterestRate,1,8,8.0,pure
FinancingReceivableExcludingAccruedInterestNonaccrualPercentPastDue,1,16,16.0,pure
LoansAndLeasesReceivableGrossCarryingAmountConsumer,1,1,1.0,USD
LoansAndLeasesReceivableGrossCarryingAmountCommercial,1,10,10.0,USD
LoansAndLeasesReceivableForeignCommercial,1,10,10.0,USD
InterestAndFeeIncomeLoansTradeFinancing,1,75,75.0,USD
CumulativeEffectAdjustmentApplicationOfFairValueOptionUnrealizedGainsRecognized,1,8,8.0,USD
AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesWeightedAverageLife,1,16,16.0,"pure, years"
ProceedsFromIssuanceOfCommonStockDividendReinvestmentPlan,1,10,10.0,USD
MortgageLoansOnRealEstateWritedownOrReserveAmount1,1,3,3.0,USD
MortgageLoansOnRealEstatePriorLiens,1,11,11.0,USD
MortgageLoansOnRealEstateDelinquentPrincipalOrInterestAcquiredFromAffiliates,1,16,16.0,USD
HealthCareOrganizationResidentServiceRevenue,1,58,58.0,USD
CumulativeDividends,1,112,112.0,USD
BelowMarketLeaseAmortizationIncomeRollingYearTwo,1,13,13.0,USD
BelowMarketLeaseAmortizationIncomeRollingYearThree,1,13,13.0,USD
BelowMarketLeaseAmortizationIncomeRollingYearFour,1,13,13.0,USD
BelowMarketLeaseAmortizationIncomeRollingYearFive,1,13,13.0,USD
BelowMarketLeaseAmortizationIncomeRollingAfterYearFive,1,13,13.0,USD
BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,1,8,8.0,USD
LiquidityDisclosureFutureObligationsNotExpectedToBeRepaidAmount,1,3,3.0,USD
MultiemployerPlanNumberOfEmployeesCovered,1,2,2.0,coveredEmployee
CommonStockHeldBySubsidiary,1,13,13.0,USD
WeightedAverageRateDomesticDepositChecking,1,32,32.0,pure
PercentageOfInterestBearingDomesticDepositsToDepositsDemand,1,10,10.0,pure
MortgageLoansOnRealEstatePrincipalAmountOfDelinquentLoans,1,16,16.0,USD
MortgageBackedSecuritiesHeldToMaturityFairValueDisclosure,1,39,39.0,USD
InvestmentInFederalHomeLoanBankStockFairValueDisclosure,1,14,14.0,USD
InterestIncomeSecuritiesMortgageBacked,1,81,81.0,USD
CapitalLeasesNetInvestmentInDirectFinancingLeasesAccumulatedAmortization,1,20,20.0,USD
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsAssetToBeDisposedOf,1,3,3.0,USD
ReportingUnitZeroOrNegativeCarryingAmountNumber,1,1,1.0,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodIntrinsicValue,1,3,3.0,USD
IncreaseDecreaseInDeferredPensionCosts,1,4,4.0,USD
OtherInventoryInventoryAtOffSitePremises,1,8,8.0,USD
LessorSalesTypeLeaseAssumptionsAndJudgmentsValueOfUnderlyingAssetAmount,1,5,5.0,USD
LessorSalesTypeLeaseLeaseNotYetCommencedAssumptionAndJudgmentValueOfUnderlyingAssetAmount,1,2,2.0,USD
BusinessCombinationSeparatelyRecognizedTransactionsRevenuesAndGainsRecognized,1,5,5.0,USD
ImpairmentLessorAssetUnderOperatingLease,1,3,3.0,USD
WarrantsNotSettleableInCashFairValueDisclosure,1,4,4.0,USD
PercentageOfInterestBearingDomesticDepositsToDepositsTimeDeposits,1,10,10.0,pure
PercentageOfInterestBearingDomesticDepositsToDepositsSavings,1,10,10.0,pure
AlternativeNetCapitalRequirement1,1,20,20.0,USD
InvestmentOwnedUnderlyingFaceAmountAtMarketValue,1,4,4.0,USD
PublicUtilitiesRequestedRateIncreaseDecreasePercentage,1,3,3.0,pure
PreferredStockRedemptionAmountFutureRedeemableSecurities,1,1,1.0,USD
RepaymentsOfPollutionControlBond,1,3,3.0,USD
ProceedsFromPollutionControlBond,1,3,3.0,USD
ProceedsFromNuclearFuel,1,5,5.0,USD
AmortizationAndDepreciationOfDecontaminatingAndDecommissioningAssets,1,59,59.0,USD
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossPeriodIncreaseDecrease,1,2,2.0,USD
InterestIncomeSecuritiesUSTreasuryAndOtherUSGovernment,1,144,144.0,USD
InterestIncomeSecuritiesStateAndMunicipal,1,144,144.0,USD
MinimumNetCapitalRequiredForBrokerDealerSubsidiary1,1,55,55.0,USD
MinimumNetCapitalRequiredForBrokerDealerSubsidiary,1,5,5.0,USD
PercentageOfInterestBearingDomesticDepositsToDepositsMoneyMarket,1,10,10.0,pure
LongTermPurchaseCommitmentMinimumEnergyVolumeRequired,1,1,1.0,mwh
SpecialAssessmentBond,1,22,22.0,USD
LongDurationContractsAssumptionsByProductAndGuaranteeDiscountRate,1,1,1.0,pure
BusinessAcquisitionPurchasePriceAllocationPreacquisitionContingencyAccrual,1,2,2.0,USD
AdvertisingRevenueCost,1,30,30.0,USD
AccountsPayableFairValueDisclosure,1,18,18.0,USD
ProceedsFromRepaymentsOfAccountsReceivableSecuritization,1,3,3.0,USD
OtherMarketableSecuritiesCurrent,1,60,60.0,USD
InsuranceReceivableForMalpractice,1,18,18.0,USD
AuctionMarketPreferredSecuritiesStockSeriesParValue,1,3,3.0,USD
DebtSecuritiesNoncurrent,1,12,12.0,USD
AssetsSoldUnderAgreementsToRepurchaseMarketValue,1,4,4.0,USD
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,1,4,4.0,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,1,1,1.0,shares
WeightedAverageRateDomesticDepositDemand,1,10,10.0,pure
ProceedsFromMaturitiesPrepaymentsAndCallsOfMortgageBackedSecuritiesMBS,1,54,54.0,USD
NewAccountingPronouncementOrChangeInAccountingPrincipleCurrentPeriodDisclosuresRevenueRecognizedAmount,1,1,1.0,USD
GainFromComponentsExcludedFromAssessmentOfCashFlowHedgeEffectiveness,1,5,5.0,USD
ProductLiabilityContingencyLossExposureInExcessOfAccrualLowEstimate,1,1,1.0,USD
TranslationAdjustmentFunctionalToReportingCurrencyTaxExpenseBenefit,1,20,20.0,USD
SurplusNotes,1,4,4.0,USD
DirectPremiumsEarnedOtherInsurance,1,3,3.0,USD
CededPremiumsEarnedOtherInsurance,1,3,3.0,USD
AssumedPremiumsEarnedOtherInsurance,1,3,3.0,USD
PaymentsForDepositsWithOtherInstitutions,1,19,19.0,USD
LossContingencyRelatedReceivableCarryingValuePeriodIncreaseDecrease,1,1,1.0,USD
InventoryRealEstateOther,1,12,12.0,USD
InventoryRealEstateMortgageLoansHeldInInventory,1,118,118.0,USD
NetSharesReclassifiedToMandatorilyRedeemableCapitalStockValue,1,15,15.0,USD
MultiemployerPlansPlanAssets,1,4,4.0,USD
FinancialInstrumentsSubjectToMandatoryRedemptionRedeemableWithinOneYear,1,1,1.0,USD
FairValueDisclosureOffbalanceSheetRisksFaceAmountAsset,1,1,1.0,USD
SalesAllowancesPriceProtection,1,24,24.0,USD
RevenueRecognitionNewAccountingPronouncementMaterialEffectRevenueRecognizedUnderAmendedGuidance,1,2,2.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingYearTwo,1,32,32.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingYearThree,1,32,32.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingYearFour,1,32,32.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingYearFive,1,32,32.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingAfterYearFive,1,32,32.0,USD
RecordedUnconditionalPurchaseObligationDueInNextRollingTwelveMonths,1,32,32.0,USD
GasImbalancePayableCurrent,1,26,26.0,USD
GrandfatheredESOPExpenseRecognitionActualInterestIncurredOnESOPDebt,1,6,6.0,USD
IncreaseDecreaseInBorrowedSecurities,1,18,18.0,USD
HealthCareOrganizationAllowanceForDoubtfulAccountsPercentageOfAccountsReceivable,1,2,2.0,pure
PriceRiskDerivativesAtFairValueNet,1,38,38.0,USD
AccruedSalesCommission,1,2,2.0,USD
DebtSecuritiesGainLossExcludingOtti,1,14,14.0,USD
CededCreditRiskClaimsLossAdjustmentExpenseIncurred,1,4,4.0,USD
InterimPeriodCostsNotAllocableAmountFirstItem,1,5,5.0,USD
HedgingAssetsNoncurrent,1,16,16.0,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsCurrent,1,13,13.0,USD
IncreaseDecreaseInRecoverablePropertyDamageCosts,1,55,55.0,USD
DeferredStormAndPropertyReserveDeficiencyNoncurrent,1,38,38.0,USD
PropertyPlantAndEquipmentSalvageValue,1,3,3.0,USD
PaymentsOfDerivativeIssuanceCosts,1,6,6.0,USD
WeightedAverageNumerDilutedLimitedPartnershipUnitsOutstandingAdjustment,1,20,20.0,shares
LongTermDebtAverageAmountOutstanding,1,4,4.0,USD
StatutoryCapitalAndSurplusApplyingNationalAssociationOfInsuranceCommissionersNAICPractices,1,18,18.0,USD
LoansReceivableBasisSpreadOnVariableRateDuringPeriod,1,6,6.0,pure
DefinedBenefitPlanEstimatedAmountOfPlanParticipantsFutureBenefitsCoveredByInsuranceContractsIssuedByEmployerOrRelatedParties,1,2,2.0,USD
PreconfirmationShortTermInvestments,1,1,1.0,USD
PreconfirmationRestrictedCashAndCashEquivalentsCurrent,1,1,1.0,USD
PremiumsWrittenNetAccidentAndHealth,1,6,6.0,USD
PreconfirmationPrepaidAndOtherCurrentAssets,1,1,1.0,USD
PartnersCapitalAccountPrivatePlacementOfUnits,1,2,2.0,USD
OpenOptionContractsWrittenNumberOfContracts,1,1,1.0,Contracts
NoncashOrPartNoncashAcquisitionEmployeeBenefitLiabilitiesAssumed1,1,18,18.0,USD
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,1,6,6.0,USD
DeferredLeasingCommissions,1,6,6.0,USD
AdvanceRent,1,20,20.0,USD
AdjustmentToAdditionalPaidInCapitalConvertibleDebtInstrumentIssuedAtSubstantialPremium,1,1,1.0,USD
FairValueConcentrationOfRiskForeignCurrencyContracts,1,46,46.0,USD
HealthCareOrganizationAccountsPayableToThirdPartyPayor,1,2,2.0,USD
ProceedsFromLeasePaymentSalesTypeAndDirectFinancingLeasesInvestingActivity,1,12,12.0,USD
DisposalGroupIncludingDiscontinuedOperationAccruedIncomeTaxPayableNoncurrent,1,3,3.0,USD
ConvertibleSubordinatedDebtCurrent,1,46,46.0,USD
BusinessCombinationSeparatelyRecognizedTransactionsAssetsRecognized,1,2,2.0,USD
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesCurrent,1,2,2.0,USD
MultiemployerPlansCollectiveBargainingArrangementPercentageOfEmployersParticipants,1,8,8.0,pure
MultiemployerPlanPensionInsignificantEmployeesCoveredByCollectiveBargainingArrangementToAllEntitysEmployeesPercentage,1,5,5.0,pure
PreconfirmationOtherCurrentLiabilities,1,1,1.0,USD
PreconfirmationLongTermDebt,1,1,1.0,USD
PreconfirmationCurrentMaturitiesOfLongTermDebt,1,1,1.0,USD
PreconfirmationAccumulatedOtherComprehensiveIncomeLoss,1,1,1.0,USD
PreconfirmationAccumulatedDepreciationAndAmortization,1,1,1.0,USD
PreconfirmationAccountsPayable,1,1,1.0,USD
PostconfirmationShortTermInvestments,1,1,1.0,USD
PostconfirmationPreferredStock,1,1,1.0,USD
PostconfirmationOtherNoncurrentObligations,1,1,1.0,USD
MortgageLoansOnRealEstateFederalIncomeTaxBasis1,1,5,5.0,USD
MortgageLoansOnRealEstateFederalIncomeTaxBasis,1,3,3.0,USD
MinorityInterestExpenseIncomeRealEstateInvestments,1,2,2.0,USD
DerivativeSwaptionInterestRate,1,1,1.0,pure
WeightedAverageGeneralPartnershipUnitsOutstanding,1,33,33.0,shares
PaymentsForLeasingCostsCommissionsAndTenantImprovements,1,122,122.0,USD
PartnersCapitalAccountUnits,1,1,1.0,shares
ReinsuranceRetentionAmountRetainedPerEvent,1,1,1.0,USD
ExplorationCostsCumulative,1,8,8.0,USD
TenantImprovements,1,6,6.0,USD
SECScheduleIIIRealEstateInvestmentPropertyNet,1,6,6.0,USD
RealEstateWriteDownOrReserveAmount,1,3,3.0,USD
RealEstateAccumulatedDepreciationPeriodIncreaseDecrease,1,2,2.0,USD
MortgageLoansOnRealEstatePeriodIncreaseDecrease,1,10,10.0,USD
PostconfirmationCurrentMaturitiesOfLongTermDebt,1,1,1.0,USD
PostconfirmationAccumulatedOtherComprehensiveIncomeLoss,1,1,1.0,USD
PostconfirmationAccumulatedDepreciationAndAmortization,1,1,1.0,USD
PaymentsForParticipationLiabilities,1,6,6.0,USD
PresentValueOfFutureInsuranceProfitExperienceAdjustment,1,10,10.0,USD
IncomeLossBeforeCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,1,2,2.0,USD
PreconfirmationPreferredStock,1,1,1.0,USD
PreconfirmationOtherPropertyAndEquipment,1,1,1.0,USD
PreconfirmationOtherNoncurrentObligations,1,1,1.0,USD
ProductionBarrelsOfOilEquivalents1,1,1,1.0,Boe
CapitalLeasesOfLessorContingentRentalsBasisSpreadOnVariableRate,1,4,4.0,pure
IncreaseDecreaseInOptionPremiumContractsPayable,1,8,8.0,USD
EmployeeStockOwnershipPlanESOPGainLossOnTransactionsInDeferredShares,1,48,48.0,USD
DerivativeForwardInterestRate,1,15,15.0,pure
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwoAndThree,1,2,2.0,USD
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFourAndFive,1,2,2.0,USD
MinimumLeasePaymentsSaleLeasebackTransactionsNextRollingTwelveMonths,1,3,3.0,USD
MinimumLeasePaymentsSaleLeasebackTransactionsDueInRollingAfterYearFive,1,3,3.0,USD
MinimumNetCapitalRequired,1,1,1.0,USD
AociDerivativeQualifyingAsHedgeExcludedComponentAfterTax,1,42,42.0,USD
DeferredSalesInducementCostImpairmentLoss,1,1,1.0,USD
FreshStartAdjustmentIncreaseDecreaseOtherNoncurrentObligations,1,1,1.0,USD
FreshStartAdjustmentIncreaseDecreaseOtherCurrentLiabilities,1,1,1.0,USD
FreshStartAdjustmentIncreaseDecreaseOtherAssetsNoncurrent,1,1,1.0,USD
FreshStartAdjustmentIncreaseDecreaseAccountsPayable,1,1,1.0,USD
AccruedRoyalties,1,2,2.0,USD
OciLiabilityForFuturePolicyBenefitGainLossBeforeReclassificationAdjustmentAfterTax,1,4,4.0,USD
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,1,10,10.0,USD
InvestmentIncomeAmortizationOfPremium,1,13,13.0,USD
DeferredElectricCost,1,12,12.0,USD
AuctionMarketPreferredSecuritiesStockSeriesVariableInterestRateEarned,1,7,7.0,pure
AuctionMarketPreferredSecuritiesStockSeriesPerShareRedemptionAmount,1,6,6.0,USD
AuctionMarketPreferredSecuritiesSharesRedeemed,1,7,7.0,shares
RevenueFromAdministrativeServicesAffiliated,1,8,8.0,USD
UnderlyingDerivativeVolume,1,12,12.0,USD/bbl
DerivativeNonmonetaryNotionalAmountPricePerBarrel,1,9,9.0,"USD/BBL, USD, USD/bbl"
DerivativeFloorPrice,1,1,1.0,USD/bbl
OptionIndexedToIssuersEquitySettlementAlternativesSharesAtFairValue,1,42,42.0,shares
EffectsOfCashFlowHedgesNotConsideredInCalculatingCeilingLimitationAmount,1,2,2.0,USD
DerivativeSwapTypeAverageFixedPrice,1,1,1.0,pure
CumulativeEffectOfChangeInAccountingPrinciplePresentedOnIncomeStatementTax,1,1,1.0,USD
IncreaseDecreaseInInsuranceAssets,1,88,88.0,USD
EmployeeStockOwnershipPlanESOPTaxBenefitOfDividendsPaidToPlan,1,9,9.0,USD
FairValueLiabilitiesMeasuredOnRecurringBasisInvestmentContracts,1,8,8.0,USD
FilmMonetizedOnItsOwnReleasedFilmExpectedAmortizationYearTwo,1,7,7.0,USD
FilmMonetizedOnItsOwnReleasedFilmExpectedAmortizationYearThree,1,7,7.0,USD
FilmMonetizedOnItsOwnReleasedFilmExpectedAmortizationYearOne,1,5,5.0,USD
FilmMonetizedOnItsOwnCompletedAndNotReleasedFilmExpectedAmortizationInNextOperatingCycle,1,5,5.0,USD
FilmMonetizedOnItsOwnAmortizationExpense,1,56,56.0,USD
TaxBasisOfInvestmentsGrossUnrealizedDepreciation,1,2,2.0,USD
EmployeeStockOwnershipPlanESOPDebtStructureIndirectLoanAmount,1,9,9.0,USD
WaterProductionCosts,1,2,2.0,USD
PhaseInPlanAmountOfCostsDeferredForRateMakingPurposes,1,3,3.0,USD
FinancialGuaranteeInsuranceContractsPremiumReceivablePremiumPaymentsReceived,1,1,1.0,USD
LoansAndLeasesReceivableConsumerInstallmentStudent,1,34,34.0,USD
LoansAndLeasesReceivableConsumerInstallmentDurableGoods,1,18,18.0,USD
BusinessAcquisitionPurchasePriceAllocationEquipment,1,4,4.0,USD
InventoryGasInStorageUndergroundNoncurrent,1,6,6.0,USD
OtherRealEstateCovered,1,34,34.0,USD
DerivativeLiabilitySecuritySoldUnderAgreementToRepurchaseSecurityLoanedAfterOffsetAndDeductionSubjectToMasterNettingArrangement,1,8,8.0,USD
DerivativeAssetSecurityPurchasedUnderAgreementToResellSecurityBorrowedAfterOffsetSubjectToMasterNettingArrangement,1,8,8.0,USD
DerivativeAssetSecurityPurchasedUnderAgreementToResellSecurityBorrowedAfterOffsetAndDeductionSubjectToMasterNettingArrangement,1,8,8.0,USD
IndefiniteLivedSlotsAndRoutes,1,4,4.0,USD
NotionalAmountOfPriceRiskFairValueHedgeDerivatives,1,6,6.0,USD
LeveragedBuyoutOwnershipInterestOfNewInvestors,1,2,2.0,pure
InventoryFirmPurchaseCommitmentLoss,1,12,12.0,USD
GrossTransactionVolume,1,87,87.0,USD
WorkersCompensationLiability,1,2,2.0,USD
OperatingLeasesRentExpense,1,3,3.0,USD
CumulativeEffectOfChangeInAccountingPrinciplePresentedOnIncomeStatementBeforeTax,1,1,1.0,USD
ContractHolderReceivables,1,18,18.0,USD
AmortizationOfDeferredAcquisitionCostsDAC,1,24,24.0,USD
ReinsuranceEffectOnClaimsAndBenefitsIncurredPoliciesAcquiredInPeriod,1,4,4.0,USD
FinancialInstrumentsSoldNotYetPurchasedMortgagesMortgageBackedAndAssetBackedSecurities,1,28,28.0,USD
UtilitiesOperatingExpensePurchasedPowerUnderLongTermContracts,1,3,3.0,USD
ReductionOfShortTermCapitalLeaseObligations,1,3,3.0,USD
ServicingAssetsAndServicingLiabilitiesAtFairValueAssumptionsUsedToEstimateFairValuePrepaymentSpeed,1,39,39.0,pure
OtherLoansPayableLongTerm,1,4,4.0,USD
LoansReceivableMortgageWarehouseLending,1,30,30.0,USD
InvestmentSoldNotYetPurchasedSaleProceeds,1,35,35.0,USD
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerSharePlannedSaleInvestmentsNotIdentifiedValue,1,40,40.0,USD
DefinedBenefitPlanBeforeAdoptionOfSFAS158RecognitionProvisionsMinimumPensionLiabilityAdjustment,1,1,1.0,USD
IncomeTaxPaidStateAndLocalAfterRefundReceived,1,3,3.0,USD
DistributionsOnMandatorilyRedeemableSecurities,1,5,5.0,USD
RelatedPartyTaxExpenseDueToAffiliatesCurrent,1,1,1.0,USD
LoansAndLeasesReceivableRelatedPartiesPeriodIncreaseDecrease,1,7,7.0,"GBP, USD"
PostconfirmationPropertyUnderCapitalLeaseArrangements,1,4,4.0,USD
VariableInterestEntityNonconsolidatedComparisonOfCarryingAmountOfAssetsAndLiabilitiesToMaximumLossExposureExplanationQuantitativeInformationAdvantageous,1,1,1.0,USD
NaturalGasStorageRevenue,1,11,11.0,USD
SecuredDebtDollarRolls,1,10,10.0,USD
SalvageAndSubrogationRecoveriesValue,1,1,1.0,USD
ReverseRepurchaseAgreementsSegregatedUnderOtherRegulations,1,1,1.0,USD
ReinsuranceRecoverableGuaranteeBenefits,1,17,17.0,USD
OtherThanTemporaryImpairmentLossesInvestmentsReclassificationAdjustmentOfNoncreditPortionIncludedInNetIncomeAvailabeforsaleSecuritiesBeforeTax,1,43,43.0,USD
OtherComprehensiveLossHeldToMaturitySecurityOttiAfterTaxAndAdjustments,1,6,6.0,USD
NetAmountAtRiskByProductAndGuaranteeNetAmountAtRiskAtAnnuitization,1,20,20.0,USD
NetAmountAtRiskByProductAndGuaranteeNetAmountAtRisk,1,30,30.0,USD
NetAmountAtRiskByProductAndGuaranteeGeneralAccountValue,1,29,29.0,USD
LiabilitiesSubjectToCompromiseAsbestosObligations,1,2,2.0,USD
FederalHomeLoanBankAdvancesAffordableHousingProgramPrincipalOutstanding,1,8,8.0,USD
FairValueOptionDisclosuresRelatedToElectionItemsExistingAtEffectiveDateBorrowings,1,6,6.0,USD
DisposalGroupAssetsOfBusinessTransferredUnderContractualArrangement,1,6,6.0,USD
DeferredSalesInducementsPeriodIncreaseDecrease,1,2,2.0,USD
DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfits,1,64,64.0,USD
BusinessCombinationAssetsAndLiabilitiesArisingFromContingenciesRangeOfOutcomesValueHigh,1,1,1.0,USD
AociDebtSecuritiesAvailableForSaleWithoutAllowanceForCreditLossCumulativeGainLossAfterTax,1,42,42.0,USD
AociDebtSecuritiesAvailableForSaleWithAllowanceForCreditLossCumulativeGainLossAfterTax,1,42,42.0,USD
SecuritySoldUnderAgreementToRepurchaseAfterOffsetSubjectToMasterNettingArrangement,1,8,8.0,USD
SecuritySoldUnderAgreementToRepurchaseAfterOffsetAndDeductionSubjectToMasterNettingArrangement,1,8,8.0,USD
SecurityPurchasedUnderAgreementToResellAfterOffsetSubjectToMasterNettingArrangement,1,8,8.0,USD
SecurityLoanedAfterOffsetSubjectToMasterNettingArrangement,1,8,8.0,USD
SecurityLoanedAfterOffsetAndDeductionSubjectToMasterNettingArrangement,1,8,8.0,USD
SecurityBorrowedAfterOffsetSubjectToMasterNettingArrangement,1,8,8.0,USD
SecurityBorrowedAfterOffsetAndDeductionSubjectToMasterNettingArrangement,1,8,8.0,USD
ContractReceivableDueThreeToFourYears,1,3,3.0,USD
ContractReceivableDueOneToTwoYears,1,3,3.0,USD
ContractReceivableDueFourToFiveYears,1,3,3.0,USD
ContractReceivableDueFiveYearsOrMore,1,3,3.0,USD
TradingSecuritiesEquityCost,1,4,4.0,USD
TaxBasisOfInvestmentsUnrealizedAppreciationDepreciationNet,1,6,6.0,USD
ServicingAssetMeasurementInput,1,1,1.0,pure
SignificantCostsIncurredToAcquireMineralInterestOfProvedReserves,1,3,3.0,USD
CostDepletion,1,26,26.0,USD
AllowanceForUncollectibleCustomersLiabilityForAcceptances,1,8,8.0,USD
OtherReceivableAllowanceForCreditLossNoncurrent,1,6,6.0,USD
OtherDeferredCompensationArrangementsLiabilityCurrent,1,28,28.0,USD
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToNoncontrollingInterest,1,3,3.0,USD
FairValueConcentrationOfRiskCashSurrenderValue,1,21,21.0,USD
DeferredCompensationSharebasedArrangementsLiabilityClassifiedNoncurrent,1,30,30.0,USD
