tag,company_count,value_count,avg_values_per_company,units
ProvedDevelopedAndUndevelopedReservesProduction,1,9,9.0,MMcf
ReinsuranceRecoverablesPercentageOfTotal,1,10,10.0,pure
ContractWithCustomerAssetAccumulatedAllowanceForCreditLossCurrent,1,2,2.0,USD
LongTermPurchaseCommitmentMinimumVolumeRequired,1,1,1.0,Bcf
PublicUtilitiesApprovedDebtCapitalStructurePercentage,1,25,25.0,pure
AssumedPremiumsWrittenAccidentAndHealth,1,6,6.0,USD
AssumedPremiumsWrittenLife,1,6,6.0,USD
CededCreditRiskClaimsLossAdjustmentExpenseIncurred,1,4,4.0,USD
RetailLandSalesEstimatedCostOfMajorImprovements,1,1,1.0,USD
ProvedDevelopedReservesVolume,1,12,12.0,MMcf
ProvedUndevelopedReserveVolume,1,12,12.0,MMcf
ResultsOfOperationsSalesOrTransfersToEntitysOtherOperations,1,12,12.0,USD
DerivativeExcludedComponentLossRecognizedInEarnings,1,2,2.0,USD
CashDividendsPaidToParentCompanyBy50PercentOrLessOwnedPersons,1,20,20.0,USD
DiscontinuedOperationEquityMethodInvestmentRetainedAfterDisposalOwnershipInterestAfterDisposal,1,2,2.0,pure
TradeAndLoansReceivablesHeldForSaleNetNotPartOfDisposalGroup,1,24,24.0,USD
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAociForInvestmentTransferredFromAvailableForSaleToEquityMethodTax,1,9,9.0,USD
CommonStockOtherSharesOutstanding,1,101,101.0,shares
AccruedSalesCommission,1,2,2.0,USD
DirectPremiumsWrittenAccidentAndHealth,1,6,6.0,USD
DirectPremiumsWrittenLife,1,6,6.0,USD
CommonStockOtherValueOutstanding,1,102,102.0,USD
GainLossOnComponentsExcludedFromAssessmentOfInterestRateCashFlowHedgeEffectiveness,1,50,50.0,USD
OtherUnrecordedAmounts,1,3,3.0,USD
ProductLiabilityContingencyLossExposureInExcessOfAccrualBestEstimate,1,4,4.0,USD
IncreaseDecreaseInDividendsReceivable,1,35,35.0,USD
NonmonetaryNotionalAmountOfPriceRiskFairValueHedgeDerivatives,1,9,9.0,"pure, BillionsCubicFeet"
ProductionBarrelsOfOilEquivalents,1,2,2.0,"ThousandBarrels, MBbls"
DistributionsPerLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasic,1,12,12.0,USD
PaymentsForMortgageDeposits,1,4,4.0,USD
UtilitiesOperatingExpenseOperations,1,198,198.0,USD
IncentiveFeeExpense,1,88,88.0,USD
PartnersCapitalAccountUnitsTreasury,1,4,4.0,shares
PartnersCapitalAdjustedBalance1,1,1,1.0,USD
CommonUnitIssuanceValue,1,9,9.0,USD
CommonUnitIssued,1,20,20.0,shares
CashFlowHedgeGainReclassifiedToRevenue,1,2,2.0,USD
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearAmortizedCostBasis,1,14,14.0,USD
RetrospectiveEffectOfChangeInAccountingPrincipleTabularPresentationByFinancialStatementLineItemAmountOfApplicationAdjustment,1,1,1.0,USD
TradingSecuritiesDebtCurrent,1,14,14.0,USD
DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossCurrent,1,12,12.0,USD
InvestmentSoldNotYetPurchasedAtFairValue,1,22,22.0,USD
CededPremiumsWrittenAccidentAndHealth,1,6,6.0,USD
CededPremiumsWrittenLife,1,6,6.0,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,1,4,4.0,shares
DebtInstrumentInterestRateIncrease,1,3,3.0,pure
InventoryBuildingsAndImprovements,1,1,1.0,USD
LeaseIncentiveReceivableNoncurrent,1,3,3.0,USD
DeferredTaxesBusinessCombinationValuationAllowanceAvailableToReduceIntangibleAssets,1,1,1.0,USD
BusinessAcquisitionPurchasePriceAllocationPreacquisitionContingencyAccrual,1,2,2.0,USD
IncreaseDecreaseInNotesReceivableCurrent,1,1,1.0,USD
VariableInterestEntityActivityBetweenVIEAndEntityOperatingIncomeOrLoss,1,5,5.0,USD
VariableInterestEntityActivityBetweenVIEAndEntityPurchases,1,2,2.0,USD
SupplementalUnemploymentBenefitsSalaryContinuation,1,16,16.0,USD
AssetAcquisitionPriceOfAcquisitionExpected,1,12,12.0,USD
ValuationAllowanceForImpairmentOfRecognizedServicingAssetsSalesAndDisposals,1,1,1.0,USD
ManagementFeePayable,1,3,3.0,USD
StockDividendsShares,1,13,13.0,shares
CapitalLeasesNetInvestmentInSalesTypeLeasesAllowanceForUncollectibleMinimumLeasePayments,1,40,40.0,USD
ProvedDevelopedAndUndevelopedReservesSalesOfMineralsInPlace,1,9,9.0,MMcf
RealEstateOwnedAmountOfLossAtAcquisition1,1,4,4.0,USD
OciLiabilityForFuturePolicyBenefitGainLossAfterReclassificationAdjustmentTax,1,3,3.0,USD
IncreaseDecreaseInOtherFinancialInstrumentsUsedInOperatingActivities,1,40,40.0,USD
DebtInstrumentCumulativeSinkingFundPayments,1,80,80.0,USD
ServicingAssetsAndServicingLiabilitiesAtFairValueAssumptionsUsedToEstimateFairValueExpectedCreditLosses,1,4,4.0,pure
UndistributedContinuingOperationEarningsLossBasic,1,42,42.0,USD
UndistributedDiscontinuedOperationEarningsLossBasic,1,42,42.0,USD
UndistributedEarningsLossFromContinuingOperationsAvailableToCommonShareholdersBasic,1,75,75.0,USD
UndistributedEarningsLossFromDiscontinuedOperationsAvailableToCommonShareholdersBasic,1,75,75.0,USD
SalesTypeLeaseImpairmentLoss,1,3,3.0,USD
SalesTypeLeaseNetInvestmentInLeaseOriginatedFiveOrMoreYearsBeforeLatestFiscalYear,1,19,19.0,USD
SalesTypeLeaseNetInvestmentInLeaseOriginatedFourYearsBeforeLatestFiscalYear,1,19,19.0,USD
SalesTypeLeaseNetInvestmentInLeaseOriginatedInCurrentFiscalYear,1,19,19.0,USD
SalesTypeLeaseNetInvestmentInLeaseOriginatedInFiscalYearBeforeLatestFiscalYear,1,19,19.0,USD
SalesTypeLeaseNetInvestmentInLeaseOriginatedThreeYearsBeforeLatestFiscalYear,1,19,19.0,USD
SalesTypeLeaseNetInvestmentInLeaseOriginatedTwoYearsBeforeLatestFiscalYear,1,19,19.0,USD
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresIssuanceCostsNotExpensed,1,4,4.0,USD
ProvedDevelopedReservesBOE,1,4,4.0,Boe
ProvedUndevelopedReserveBOE,1,4,4.0,Boe
DebtorReorganizationItemsEmployeeRelatedCharges,1,1,1.0,USD
LongDurationContractsAssumptionsByProductAndGuaranteeDiscountRate,1,1,1.0,pure
PaymentsForDepositsWithOtherInstitutions,1,19,19.0,USD
DefinedBenefitPlanBeforeAdoptionOfSFAS158RecognitionProvisionsAccumulatedOtherComprehensiveIncome,1,1,1.0,USD
AmortizationOfDeferredPropertyTaxes,1,142,142.0,USD
DebtSecuritiesGainLossExcludingOtti,1,14,14.0,USD
IncreaseDecreaseInPrepaidInsurance,1,15,15.0,USD
CommonUnitOutstanding,1,19,19.0,shares
WeightedAverageLimitedPartnershipAndGeneralPartnershipUnitsOutstandingBasic,1,22,22.0,shares
DueFromEmployeesCurrent,1,6,6.0,USD
DueToEmployeesCurrent,1,63,63.0,USD
IncreaseDecreaseInDueToEmployeesCurrent,1,69,69.0,USD
LoansAndLeasesReceivableRelatedPartiesProceeds,1,2,2.0,USD
FairValueConcentrationOfRiskTradingAccountAssets,1,2,2.0,USD
FinancialGuaranteeInsuranceContractsRiskManagementActivitiesMitigatingClaimLiabilitiesAccruedLiabilities,1,6,6.0,USD
HealthCareOrganizationAllowanceForDoubtfulAccountsPercentageOfAccountsReceivable,1,2,2.0,pure
IncreaseDecreaseInBorrowedSecurities,1,18,18.0,USD
LossRatio,1,151,151.0,pure
PreferredStockShareSubscriptions,1,2,2.0,shares
DeferredSalesInducementCostImpairmentLoss,1,1,1.0,USD
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,1,4,4.0,USD
CertainLoansAndDebtSecuritiesAcquiredInTransferAllowanceForCreditLossesDueToSubsequentImpairment,1,35,35.0,USD
AverageProductionCostsPerBarrelOfOilEquivalentsBOE,1,21,21.0,"USD/Boe, USD/bbl, USD"
DerivativeAverageCapPrice,1,2,2.0,USD/bbl
DerivativeAverageFloorPrice,1,1,1.0,USD/MMBTU
AdjustmentsToReconcileIncomeLossToNetCashProvidedByUsedInContinuingOperations,1,2,2.0,USD
SalariesAndWages,1,186,186.0,USD
ParkingRevenue,1,135,135.0,USD
PaymentsForProceedsFromDepositOnLoan,1,17,17.0,USD
DirectPremiumsEarnedOtherInsurance,1,3,3.0,USD
SurplusNotes,1,4,4.0,USD
AociIncludingPortionAttributableToNoncontrollingInterestTax,1,4,4.0,USD
ExcessStockSharesIssued,1,104,104.0,shares
ExcessStockSharesOutstanding,1,104,104.0,shares
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,1,2,2.0,shares
OtherThanTemporaryImpairmentLossesInvestmentsHeldtomaturitySecuritiesPortionRecognizedInEarningsNetQualitativeDisclosuresDefaultRate,1,1,1.0,pure
DebtSecuritiesHeldToMaturityAccruedInterestBeforeAllowanceForCreditLoss,1,10,10.0,USD
DebtSecuritiesHeldToMaturityAccruedInterestWriteoff,1,52,52.0,USD
DefinedBenefitPlanPlanAssetsLevel3ReconciliationDecreaseForSettlement,1,8,8.0,USD
InterestBearingForeignDepositDemand,1,56,56.0,USD
InterestBearingForeignDepositSavings,1,56,56.0,USD
LoansAndLeasesReceivableCommercialGovernments,1,4,4.0,USD
ProceedsFromCollectionOfLeaseReceivables,1,9,9.0,USD
SecuritiesBorrowedNotSubjectToMasterNettingArrangementDeduction,1,76,76.0,USD
SecuritiesLoanedNotSubjectToMasterNettingArrangementDeduction,1,70,70.0,USD
MultiemployerPlanCollectiveBargainingArrangementPercentageOfContributionsRequiredForMultipleCollectiveBargainingArrangements,1,2,2.0,pure
MultiemployerPlanPensionInsignificantEmployerContributionUnderCollectiveBargainingArrangementToAllParticipatingEmployerContributionsPercentage,1,1,1.0,pure
ProceedsFromSaleOfTrustAssetsToPayExpenses,1,6,6.0,USD
SecuritiesPurchasedUnderAgreementsToResellNotSubjectToMasterNettingArrangementDeduction,1,2,2.0,USD
SecuritiesSoldUnderAgreementsToRepurchaseNotSubjectToMasterNettingArrangementDeduction,1,2,2.0,USD
FinancingReceivableExcludingAccruedInterestReclassificationToHeldForSale,1,30,30.0,USD
FinancingReceivableExcludingAccruedInterestSale,1,30,30.0,USD
TimeDepositMaturitiesAfterRollingYearFive,1,6,6.0,USD
TimeDepositMaturitiesRollingYearFive,1,6,6.0,USD
NetInvestmentInLeaseExcludingAccruedInterestAfterAllowanceForCreditLossCurrent,1,4,4.0,USD
TimeDepositMaturitiesRollingYearFour,1,6,6.0,USD
TimeDepositMaturitiesRollingYearThree,1,6,6.0,USD
AdjustmentForLongTermIntercompanyTransactionsTaxBenefitExpense,1,2,2.0,USD
ResultsOfOperationsRevenueOther,1,44,44.0,USD
AssumedPremiumsEarnedOtherInsurance,1,3,3.0,USD
CededPremiumsEarnedOtherInsurance,1,3,3.0,USD
DebtSecuritiesAvailableForSaleAllowanceForCreditLossNoncurrent,1,21,21.0,USD
NoninterestExpenseOfferingCost,1,1,1.0,USD
ProceedsFromPollutionControlBond,1,3,3.0,USD
ProceedsFromRentsReceived,1,5,5.0,USD
RepaymentsOfPollutionControlBond,1,3,3.0,USD
PaymentsForTenantImprovements,1,117,117.0,USD
ProceedsFromMortgageDeposits,1,23,23.0,USD
TemporaryEquitySharesSubscribedButUnissued,1,38,38.0,shares
PreferredStockRedemptionAmountFutureRedeemableSecurities,1,1,1.0,USD
FinancingReceivableTransferToHeldForSaleValuationAllowanceExpense,1,1,1.0,USD
PreferredStockConvertibleSharesIssuable,1,3,3.0,shares
RelatedPartyTaxExpenseEffectOfChangeInAllocationMethodology,1,5,5.0,USD
TimeDepositMaturitiesRollingYearTwo,1,6,6.0,USD
NetInvestmentInLeaseExcludingAccruedInterestAfterAllowanceForCreditLossNoncurrent,1,12,12.0,USD
CustomerAdvancesNoncurrent,1,16,16.0,USD
InvestmentProgramProportionalAmortizationMethodAppliedNonIncomeTaxRelatedActivityAndOtherReturn,1,8,8.0,USD
SalesTypeLeaseInterestIncomeUnguaranteedResidualAsset,1,64,64.0,USD
ServicingAssetAtAmortizedValueOtherChangesThatAffectBalanceAmount,1,18,18.0,USD
ServicingAssetAtAmortizedValueOtherThanTemporaryImpairments,1,2,2.0,USD
ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,1,30,30.0,pure
NonmonetaryTransactionAmountOfBarterTransaction,1,3,3.0,USD
ProceedsFromLicenseFeesReceived,1,6,6.0,USD
SalesDiscountsReturnsAndAllowancesGoods,1,3,3.0,USD
SegmentReportingInformationOtherAssets,1,3,3.0,USD
CapitalLeasesNetInvestmentInDirectFinancingLeasesExecutoryCosts,1,12,12.0,USD
EnvironmentalCostsOfPropertyForSaleDisposalOrAbandonmentAnticipatedExitCosts,1,2,2.0,USD
DepositsMoneyMarketDepositsAndNegotiableOrderOfWithdrawalNOW,1,100,100.0,USD
FairValueEstimateNotPracticableCommitments,1,3,3.0,USD
InsuranceInvestmentIncome,1,11,11.0,USD
LoanPortfolioExpense,1,8,8.0,USD
ServicingLiabilityAtAmortizedCostAmortization,1,1,1.0,USD
DebtSecuritiesAvailableForSaleAllowanceForCreditLossCurrent,1,21,21.0,USD
LiabilityForFuturePolicyBenefitsBenefitsPaid,1,18,18.0,USD
NumberOfPriceRiskDerivativesHeld,1,95,95.0,"security, pure, item, Item, contracts"
ReimbursementFromLimitedPartnershipInvestment,1,108,108.0,USD
AmortizationAndDepreciationOfDecontaminatingAndDecommissioningAssets,1,59,59.0,USD
CapitalLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,1,1,1.0,USD
AmountOfEmbeddedRegulatoryLiability,1,4,4.0,USD
FreshStartAdjustmentIncreaseDecreaseDeferredIncomeTaxAssetsCurrent,1,2,2.0,USD
LoansReceivableHeldForSaleReconciliationToCashFlowDeductionsFromHeldForSale,1,78,78.0,USD
LoansReceivableHeldForSaleReconciliationToCashFlowPeriodIncreaseDecrease,1,3,3.0,USD
OriginationAndPurchasesOfMortgageBankingAssets,1,19,19.0,USD
OtherRealEstateValuationAdjustments,1,53,53.0,USD
RealEstateOwnedValuationAllowanceProvision1,1,85,85.0,USD
PresentValueOfFutureInsuranceProfitExperienceAdjustment,1,10,10.0,USD
BankLoans,1,16,16.0,USD
ReinsuranceRetentionPolicyAmountRetained,1,23,23.0,USD
ReinsuranceRetentionPolicyExcessRetentionAmountReinsured,1,27,27.0,USD
ThresholdPercentageOfValueDeclineInEquitySecuritiesToBeConsideredOtherThanTemporaryImpairment,1,4,4.0,pure
JapaneseWelfarePensionInsuranceLawPreviouslyAccruedSalaryProgressionDerecognition,1,8,8.0,USD
RetailLandSalesInstallmentMethodGrossProfitDeferred,1,3,3.0,USD
RetailLandSalesInstallmentMethodSalesValue,1,3,3.0,USD
StockholdersEquityAverageAmountOutstanding,1,10,10.0,USD
ReinsuranceRecoverableChangeInMethodCreditLossExpenseReversal,1,10,10.0,USD
UndistributedEarningsOfDomesticSubsidiaries,1,2,2.0,USD
DerivativeNonmonetaryNotionalAmountMass,1,2,2.0,t
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,1,1,1.0,shares
ReportingUnitZeroOrNegativeCarryingAmountAmountOfAllocatedGoodwill,1,2,2.0,USD
LossFromComponentsExcludedFromAssessmentOfFairValueHedgeEffectiveness,1,2,2.0,USD
PublicUtilitiesRequestedRateIncreaseDecreasePercentage,1,3,3.0,pure
CumulativeEffectOnRetainedEarningsTax,1,1,1.0,USD
FederalHomeLoanBankAdvancesInterestRate,1,1,1.0,pure
InvestmentOwnedUnrealizedAppreciationDepreciationNet,1,2,2.0,USD
InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,1,26,26.0,USD
CarryingValueOfSecuritiesSoldUnderRepurchaseAgreementsAndDepositsReceivedForSecuritiesLoaned,1,102,102.0,USD
CumulativeEffectOfInitialAdoptionOfEITFIssue083,1,1,1.0,USD
ForeignEarningsRepatriatedUnderAmericanJobsCreationActOf2004RepatriatedEarnings,1,1,1.0,USD
NewAccountingPronouncementOrChangeInAccountingPrincipleCurrentPeriodDisclosuresRevenueRecognizedAmount,1,1,1.0,USD
RecordedUnconditionalPurchaseObligationDueInNextRollingTwelveMonths,1,31,31.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingAfterYearFive,1,31,31.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingYearFive,1,31,31.0,USD
AdditionalLiabilityLongDurationInsuranceReinsuranceRecoverableAfterAllowance,1,12,12.0,USD
AdditionalLiabilityLongDurationInsuranceCumulativeIncreaseDecreaseFromCashFlowChange,1,12,12.0,USD
RedeemableConvertiblePreferredStockCarryingAmount,1,3,3.0,USD
RedeemablePreferredStockValueExcludingAdditionalPaidInCapital,1,1,1.0,USD
MinorityInterestExpenseIncomeRealEstateInvestments,1,2,2.0,USD
MortgageLoansOnRealEstateForeclosures,1,6,6.0,USD
ProceedsFromDelayedTaxExemptExchange,1,18,18.0,USD
RealEstateAccumulatedDepreciationPeriodIncreaseDecrease,1,2,2.0,USD
RealEstateWriteDownOrReserveAmount,1,3,3.0,USD
FairValueConcentrationOfRiskCashAndCashEquivalents,1,2,2.0,USD
FinancingReceivableBeforeAllowanceForCreditLossMaturityYearOne,1,5,5.0,USD
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,1,109,109.0,USD/shares
NetIncomeLossPerOutstandingLimitedPartnershipUnit,1,43,43.0,USD
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,1,109,109.0,USD/shares
StockIssuedDuringPeriodSharesPurchaseOfAssets,1,6,6.0,shares
AdditionalLiabilityLongDurationInsuranceAfterReinsurance,1,14,14.0,USD
AdditionalLiabilityLongDurationInsuranceGrossPremiumIncome,1,15,15.0,USD
AdditionalLiabilityLongDurationInsuranceNetPremiumCollected,1,14,14.0,USD
ChangeInUnrealizedGainLossOnHedgedItemInForeignCurrencyFairValueHedge,1,10,10.0,USD
PremiumsWrittenNetAccidentAndHealth,1,6,6.0,USD
PremiumsWrittenNetLife,1,6,6.0,USD
RegulatedOperatingRevenueSteam,1,10,10.0,USD
RevenueSteamProductsAndServices,1,97,97.0,USD
CarryingValueOfFederalFundsSoldSecuritiesPurchasedUnderAgreementsToResellAndDepositsPaidForSecuritiesBorrowed,1,102,102.0,USD
CarryingValueOfSecuritiesPurchasedUnderAgreementsToResellAndDepositsPaidForSecuritiesBorrowed,1,99,99.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingYearThree,1,31,31.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingYearTwo,1,31,31.0,USD
RevenueRecognitionNewAccountingPronouncementMaterialEffectRevenueRecognizedUnderAmendedGuidance,1,2,2.0,USD
RetainedEarningsCorrectionOfErrorNetOfTax,1,8,8.0,USD
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareSaleForOtherThanNAVAmount,1,1,1.0,USD
TradingSecuritiesRestricted,1,42,42.0,USD
DebtSecuritiesAvailableForSaleExcludingAccruedInterestAllowanceForCreditLossRecovery,1,2,2.0,USD
PledgedFinancialInstrumentsNotSeparatelyReportedOtherDebtSecuritiesAvailableForSaleOrHeldForInvestment,1,18,18.0,USD
DisposalGroupLiabilitiesOfBusinessTransferredUnderContractualArrangement,1,2,2.0,USD
DerivativeForwardPrice,1,3,3.0,"USD/Bcf, USD/MMBbls, USD/Unit"
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentEquityInterests,1,3,3.0,USD
CumulativeEffectOfChangeInAccountingPrincipleTabularPresentationByFinancialStatementLineItemPreviouslyReportedAmount,1,2,2.0,USD
RestatementOfPriorYearIncomeNetOfTax,1,4,4.0,USD
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsPeriodIncreaseDecrease,1,18,18.0,shares
ReinsuranceRetentionAmountRetainedPerEvent,1,1,1.0,USD
CostOfCoalProductsAndServices,1,39,39.0,USD
LifeSettlementContractsFairValueMethodFaceValueMaturingInYearTwo,1,4,4.0,USD
AdjustmentForLongTermIntercompanyTransactionsGrossOfTax,1,94,94.0,USD
IncomeTaxExpenseBenefitContinuingOperationsGovernmentGrants,1,24,24.0,USD
DebtSecuritiesTradingUnrealizedGain,1,18,18.0,USD
ConstructionLoanNoncurrent,1,14,14.0,USD
DebtSecuritiesTradingRealizedGain,1,4,4.0,USD
DebtSecuritiesTradingRealizedLoss,1,4,4.0,USD
OciLiabilityForFuturePolicyBenefitGainLossAfterReclassificationAdjustmentBeforeTaxParent,1,2,2.0,USD
LiabilityForFuturePolicyBenefitRemeasurementGainLossLimitedPaymentContract,1,15,15.0,USD
IntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombinationAmortizationExpenseYearFive,1,5,5.0,USD
IntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombinationAmortizationExpenseYearFour,1,5,5.0,USD
IntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombinationAmortizationExpenseYearThree,1,5,5.0,USD
IntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombinationEstimatedAmountAmortizedYearFive,1,1,1.0,USD
IntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombinationEstimatedAmountAmortizedYearFour,1,1,1.0,USD
EmployeeStockOwnershipPlanESOPTaxBenefitOfDividendsPaidToPlan,1,9,9.0,USD
RecordedUnconditionalPurchaseObligationDueInRollingYearFour,1,31,31.0,USD
StructuredSettlementAnnuitiesInterestRateHighEnd,1,2,2.0,pure
StructuredSettlementAnnuitiesInterestRateLowEnd,1,2,2.0,pure
DebtSecuritiesAvailableForSaleAmortizedCostAllowanceForCreditLossExcludingAccruedInterestCurrent,1,18,18.0,USD
FairValueEquityLevel2ToLevel1TransfersAmount,1,7,7.0,USD
LiabilityForFuturePolicyBenefitByProductSegmentInterestRateYearOfIssue,1,2,2.0,pure
LifeSettlementContractsFairValueMaturingAfterYearFive,1,4,4.0,USD
LifeSettlementContractsFairValueMaturingInNextTwelveMonths,1,4,4.0,USD
LifeSettlementContractsFairValueMaturingInYearFive,1,4,4.0,USD
LifeSettlementContractsFairValueMaturingInYearFour,1,4,4.0,USD
LifeSettlementContractsFairValueMaturingInYearThree,1,4,4.0,USD
LifeSettlementContractsFairValueMaturingInYearTwo,1,4,4.0,USD
LifeSettlementContractsFairValueMethodFaceValueMaturingAfterYearFive,1,4,4.0,USD
LifeSettlementContractsFairValueMethodFaceValueMaturingInNextTwelveMonths,1,4,4.0,USD
LifeSettlementContractsFairValueMethodFaceValueMaturingInYearFive,1,4,4.0,USD
LifeSettlementContractsFairValueMethodFaceValueMaturingInYearFour,1,4,4.0,USD
LifeSettlementContractsFairValueMethodFaceValueMaturingInYearThree,1,4,4.0,USD
ResultsOfOperationsExpenseOther,1,9,9.0,USD
LossRecognizedOnAssetsTransferredToSeparateAccountGross,1,1,1.0,USD
CapitalUnitsTotalCostToInvestors,1,6,6.0,USD
IntangibleAssetsArisingFromInsuranceContractsAcquiredInBusinessCombinationAdditions,1,6,6.0,USD
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,1,46,46.0,USD
LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInNextTwelveMonths,1,4,4.0,Contract
LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInYearFive,1,4,4.0,Contract
LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInYearFour,1,4,4.0,Contract
LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInYearThree,1,4,4.0,Contract
LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInYearTwo,1,4,4.0,Contract
LifeSettlementContractsFairValueMethodUnrealizedGainLoss,1,3,3.0,USD
ParticipatingMortgageLoansParticipationLiabilitiesAmount,1,3,3.0,USD
EmployeeStockOwnershipPlanESOPFairValueOfSharesSubjectToRepurchaseObligation,1,2,2.0,USD
ProvedDevelopedAndUndevelopedReservesPeriodIncreaseDecrease,1,1,1.0,pure
ReinsuranceRecoverablesOnPaidLossesGross,1,8,8.0,USD
ShareOfEquityMethodInvesteesPropertyAcquisitionExplorationAndDevelopmentCostsIncurredInOilAndGasProducingActivities,1,3,3.0,USD
DeferredAirTrafficRevenue,1,92,92.0,USD
